,filename,sgpa,cgpa
5829,21010304009_1800265337.html,7.29,7.29
5830,21010304009_1800265517.html,7.19,7.14
5831,21010304009_1800265816.html,5.79,6.81
5832,21010304009_1800265986.html,7.62,6.98
5833,21010304013_1800265292.html,5.25,5.17
5834,21010304013_1800265337.html,6.08,6.08
5835,21010304013_1800265517.html,3.15,4.78
5836,21010304013_1800265596.html,6.08,6.08
5837,21010304013_1800265816.html,2.38,4.19
5838,21010304013_1800265819.html,5.25,5.67
5839,21010304013_1800265982.html,6.08,6.08
5840,21010304013_1800265986.html,3.35,4.15
5841,21010304015_1800265292.html,5.58,6.06
5842,21010304015_1800265337.html,7.71,7.71
5843,21010304015_1800265517.html,6.77,6.91
5844,21010304015_1800265597.html,6.25,6.98
5845,21010304015_1800265816.html,6.33,6.77
5846,21010304015_1800265986.html,7.12,6.84
5847,21010304018_1800265292.html,3.92,4.96
5848,21010304018_1800265337.html,7.0,7.0
5849,21010304018_1800265517.html,2.27,4.34
5850,21010304018_1800265597.html,3.92,5.46
5851,21010304018_1800265816.html,1.33,3.6
5852,21010304018_1800265819.html,3.92,5.46
5853,21010304018_1800265820.html,2.27,4.34
5854,21010304018_1800265984.html,2.27,4.34
5855,21010304018_1800265985.html,2.33,3.85
5856,21010304018_1800265986.html,1.96,3.45
5857,21010304019_1800265292.html,6.83,6.85
5858,21010304019_1800265337.html,8.04,8.04
5859,21010304019_1800265517.html,5.73,6.84
5860,21010304019_1800265816.html,5.54,6.52
5861,21010304019_1800265820.html,5.73,6.84
5862,21010304019_1800265984.html,6.35,7.05
5863,21010304019_1800265985.html,5.54,6.68
5864,21010304019_1800265986.html,5.35,6.4
5865,21010304020_1800265292.html,7.63,7.77
5866,21010304020_1800265517.html,6.19,7.22
5867,21010304020_1800265816.html,7.42,7.51
5868,21010304020_1800265986.html,7.15,7.44
5869,21010304022_1800265292.html,6.5,6.83
5870,21010304022_1800265517.html,3.46,5.65
5871,21010304022_1800265816.html,6.67,5.9
5872,21010304022_1800265820.html,3.46,5.65
5873,21010304022_1800265984.html,4.62,6.05
5874,21010304022_1800265986.html,4.15,5.77
5875,21010304023_1800265292.html,7.25,7.58
5876,21010304023_1800265517.html,7.04,7.39
5877,21010304023_1800265816.html,6.92,7.28
5878,21010304023_1800265986.html,8.27,7.48
5879,21010304026_1800265292.html,1.88,2.77
5880,21010304026_1800265337.html,3.67,3.67
5881,21010304026_1800265517.html,2.12,2.92
5882,21010304026_1800265596.html,4.17,4.17
5883,21010304026_1800265597.html,2.54,3.35
5884,21010304026_1800265816.html,1.75,2.63
5885,21010304026_1800265818.html,4.17,4.17
5886,21010304026_1800265985.html,1.75,2.63
5887,21010304026_1800265986.html,2.62,2.63
5888,21010304029_1800265292.html,5.29,6.17
5889,21010304029_1800265517.html,6.31,6.38
5890,21010304029_1800265597.html,5.79,6.42
5891,21010304029_1800265816.html,5.38,6.13
5892,21010304029_1800265986.html,6.85,6.28
5893,21010304032_1800265292.html,4.5,5.19
5894,21010304032_1800265337.html,7.04,7.04
5895,21010304032_1800265517.html,4.88,5.84
5896,21010304032_1800265597.html,5.67,6.35
5897,21010304032_1800265816.html,5.96,6.08
5898,21010304032_1800265820.html,5.69,6.12
5899,21010304032_1800265986.html,6.96,6.27
5900,21010304035_1800265292.html,5.79,5.54
5901,21010304035_1800265337.html,7.04,7.04
5902,21010304035_1800265517.html,5.77,6.19
5903,21010304035_1800265816.html,6.46,6.26
5904,21010304035_1800265819.html,5.79,6.42
5905,21010304035_1800265986.html,7.04,6.42
5906,21010304037_1800265292.html,3.33,4.44
5907,21010304037_1800265337.html,5.54,5.54
5908,21010304037_1800265517.html,5.15,4.69
5909,21010304037_1800265816.html,3.04,4.53
5910,21010304037_1800265819.html,4.33,4.94
5911,21010304037_1800265982.html,5.54,5.54
5912,21010304037_1800265984.html,5.15,5.01
5913,21010304037_1800265985.html,3.54,4.65
5914,21010304037_1800265986.html,4.54,4.63
5915,21010304039_1800265292.html,6.38,6.85
5916,21010304039_1800265517.html,4.23,5.93
5917,21010304039_1800265816.html,4.92,5.9
5918,21010304039_1800265820.html,5.04,6.22
5919,21010304039_1800265984.html,5.04,6.22
5920,21010304039_1800265986.html,5.27,5.77
5921,21010304042_1800265292.html,6.5,6.58
5922,21010304042_1800265337.html,7.67,7.67
5923,21010304042_1800265517.html,6.04,6.72
5924,21010304042_1800265816.html,6.33,6.62
5925,21010304042_1800265986.html,5.92,6.48
5926,21010304043_1800265292.html,6.67,6.31
5927,21010304043_1800265337.html,7.13,7.13
5928,21010304043_1800265517.html,5.73,6.49
5929,21010304043_1800265816.html,6.13,6.4
5930,21010304043_1800265986.html,6.35,6.39
5931,21010304045_1800265292.html,1.96,3.29
5932,21010304045_1800265337.html,5.63,5.63
5933,21010304045_1800265517.html,2.12,3.42
5934,21010304045_1800265596.html,5.63,5.63
5935,21010304045_1800265597.html,2.63,4.13
5936,21010304045_1800265816.html,1.25,2.89
5937,21010304045_1800265819.html,2.63,4.13
5938,21010304045_1800265820.html,2.12,3.42
5939,21010304045_1800265982.html,5.63,5.63
5940,21010304045_1800265986.html,1.81,2.81
5941,21010304047_1800265292.html,5.58,6.02
5942,21010304047_1800265337.html,6.46,6.46
5943,21010304047_1800265517.html,2.35,4.73
5944,21010304047_1800265596.html,6.46,6.46
5945,21010304047_1800265597.html,5.58,6.02
5946,21010304047_1800265816.html,5.42,5.43
5947,21010304047_1800265818.html,6.96,6.96
5948,21010304047_1800265819.html,6.25,6.6
5949,21010304047_1800265820.html,3.27,5.43
5950,21010304047_1800265984.html,4.65,5.92
5951,21010304047_1800265986.html,4.42,5.6
5952,21010304048_1800265292.html,8.08,8.33
5953,21010304048_1800265517.html,7.31,7.97
5954,21010304048_1800265816.html,8.25,8.04
5955,21010304048_1800265986.html,8.04,8.04
5956,21010304049_1800265292.html,4.71,4.65
5957,21010304049_1800265337.html,4.58,4.58
5958,21010304049_1800265517.html,3.08,4.09
5959,21010304049_1800265596.html,4.58,4.58
5960,21010304049_1800265597.html,4.71,4.65
5961,21010304049_1800265816.html,1.83,3.54
5962,21010304049_1800265982.html,4.58,4.58
5963,21010304049_1800265984.html,3.08,4.09
5964,21010304049_1800265986.html,2.81,3.39
5965,21010304055_1800265292.html,5.83,6.15
5966,21010304055_1800265337.html,7.63,7.63
5967,21010304055_1800265517.html,6.35,6.81
5968,21010304055_1800265597.html,6.5,7.06
5969,21010304055_1800265816.html,5.17,6.41
5970,21010304055_1800265985.html,5.92,6.59
5971,21010304055_1800265986.html,6.81,6.64
5972,21010305002_1800265395.html,7.17,7.17
5973,21010305002_1800265531.html,4.58,6.05
5974,21010305002_1800265773.html,5.38,6.16
5975,21010305002_1800265902.html,7.12,6.61
5976,21010305002_1800265903.html,5.26,5.97
5977,21010305004_1800265395.html,7.25,7.25
5978,21010305004_1800265531.html,7.12,7.07
5979,21010305004_1800265773.html,7.38,7.15
5980,21010305004_1800265903.html,6.96,7.11
5981,21010305006_1800265531.html,7.15,7.24
5982,21010305006_1800265773.html,6.92,7.16
5983,21010305006_1800265903.html,7.37,7.2
5984,21010305008_1800265531.html,6.38,6.49
5985,21010305008_1800265773.html,5.0,6.1
5986,21010305008_1800265900.html,6.04,6.54
5987,21010305008_1800265902.html,6.08,6.38
5988,21010305008_1800265903.html,6.15,6.11
5989,21010305009_1800265395.html,5.88,5.88
5990,21010305009_1800265531.html,5.38,5.89
5991,21010305009_1800265548.html,6.63,6.63
5992,21010305009_1800265771.html,6.46,6.54
5993,21010305009_1800265773.html,6.12,6.31
5994,21010305009_1800265903.html,6.89,6.43
5995,21010305010_1800265531.html,5.19,6.12
5996,21010305010_1800265773.html,5.27,6.06
5997,21010305010_1800265903.html,6.37,6.17
5998,21010305011_1800265531.html,6.88,7.26
5999,21010305011_1800265773.html,7.46,7.31
6000,21010305011_1800265903.html,6.89,7.22
6001,21010305015_1800265395.html,5.17,5.17
6002,21010305015_1800265531.html,2.08,3.8
6003,21010305015_1800265548.html,5.17,5.17
6004,21010305015_1800265549.html,4.29,4.72
6005,21010305015_1800265771.html,4.79,4.98
6006,21010305015_1800265773.html,3.19,3.76
6007,21010305015_1800265899.html,5.83,5.83
6008,21010305015_1800265900.html,4.79,5.31
6009,21010305015_1800265901.html,2.69,4.39
6010,21010305015_1800265903.html,3.7,3.75
6011,21010305018_1800265395.html,7.67,7.67
6012,21010305018_1800265531.html,7.04,7.27
6013,21010305018_1800265773.html,8.46,7.58
6014,21010305018_1800265903.html,8.41,7.76
6015,21010305022_1800265395.html,7.13,7.13
6016,21010305022_1800265531.html,5.08,5.61
6017,21010305022_1800265549.html,4.66,5.89
6018,21010305022_1800265771.html,4.67,5.9
6019,21010305022_1800265773.html,3.85,5.15
6020,21010305022_1800265900.html,5.17,6.15
6021,21010305022_1800265901.html,5.08,5.77
6022,21010305022_1800265903.html,3.19,4.73
6023,21010305025_1800265395.html,7.13,7.13
6024,21010305025_1800265531.html,7.46,6.93
6025,21010305025_1800265773.html,7.65,7.12
6026,21010305025_1800265903.html,7.93,7.29
6027,21010305028_1800265395.html,7.46,7.46
6028,21010305028_1800265531.html,6.81,7.11
6029,21010305028_1800265773.html,7.38,7.18
6030,21010305028_1800265903.html,7.7,7.29
6031,21010305029_1800265395.html,7.38,7.38
6032,21010305029_1800265531.html,6.81,6.32
6033,21010305029_1800265771.html,6.38,6.83
6034,21010305029_1800265773.html,5.23,6.41
6035,21010305029_1800265902.html,5.92,6.59
6036,21010305029_1800265903.html,5.33,6.18
6037,21010305032_1800265531.html,7.58,7.5
6038,21010305032_1800265771.html,6.63,7.46
6039,21010305032_1800265773.html,7.62,7.53
6040,21010305032_1800265900.html,7.38,7.83
6041,21010305032_1800265903.html,8.3,7.69
6042,21010305033_1800265395.html,4.92,4.92
6043,21010305033_1800265531.html,1.31,2.95
6044,21010305033_1800265548.html,4.83,4.83
6045,21010305033_1800265549.html,2.83,3.83
6046,21010305033_1800265771.html,2.83,3.83
6047,21010305033_1800265773.html,1.88,2.67
6048,21010305033_1800265899.html,5.33,5.33
6049,21010305033_1800265901.html,1.92,3.32
6050,21010305033_1800265903.html,2.89,2.81
6051,21010305034_1800265531.html,7.12,7.2
6052,21010305034_1800265771.html,7.29,7.69
6053,21010305034_1800265773.html,6.88,7.33
6054,21010305034_1800265903.html,6.37,7.13
6055,21010305036_1800265531.html,7.5,8.01
6056,21010305036_1800265773.html,8.23,8.07
6057,21010305036_1800265903.html,7.96,8.05
6058,21010305041_1800265531.html,8.08,8.27
6059,21010305041_1800265773.html,8.92,8.44
6060,21010305041_1800265903.html,8.63,8.48
6061,21010305043_1800265531.html,7.38,7.58
6062,21010305043_1800265773.html,7.62,7.59
6063,21010305043_1800265903.html,7.7,7.61
6064,21010305044_1800265531.html,7.19,7.5
6065,21010305044_1800265773.html,5.58,7.0
6066,21010305044_1800265902.html,6.27,7.18
6067,21010305044_1800265903.html,6.52,6.9
6068,21010305047_1800265531.html,7.04,7.74
6069,21010305047_1800265773.html,5.31,7.11
6070,21010305047_1800265902.html,5.31,7.11
6071,21010305047_1800265903.html,6.3,6.94
6072,21010305048_1800265531.html,7.5,7.84
6073,21010305048_1800265773.html,8.23,7.94
6074,21010305048_1800265903.html,8.48,8.06
6075,21010305055_1800265395.html,5.96,5.96
6076,21010305055_1800265531.html,3.31,4.77
6077,21010305055_1800265548.html,6.71,6.71
6078,21010305055_1800265549.html,4.41,5.56
6079,21010305055_1800265771.html,4.42,5.56
6080,21010305055_1800265773.html,4.19,4.62
6081,21010305055_1800265900.html,4.42,5.56
6082,21010305055_1800265901.html,3.31,4.77
6083,21010305055_1800265902.html,4.65,4.74
6084,21010305055_1800265903.html,4.3,4.65
6085,21010305056_1800265395.html,7.83,7.83
6086,21010305056_1800265531.html,7.12,7.24
6087,21010305056_1800265773.html,6.88,7.15
6088,21010305056_1800265903.html,4.96,6.69
6089,21010305057_1800265395.html,6.79,6.79
6090,21010305057_1800265531.html,6.81,6.55
6091,21010305057_1800265773.html,5.85,6.37
6092,21010305057_1800265903.html,4.74,6.02
6093,21010305059_1800265395.html,5.13,5.13
6094,21010305059_1800265531.html,6.85,6.34
6095,21010305059_1800265548.html,5.96,5.96
6096,21010305059_1800265770.html,6.46,6.46
6097,21010305059_1800265773.html,6.88,6.6
6098,21010305059_1800265903.html,6.74,6.63
6099,21010305060_1800265531.html,6.77,7.39
6100,21010305060_1800265773.html,6.46,7.15
6101,21010305060_1800265903.html,6.85,7.09
6102,21010305061_1800265531.html,7.19,7.47
6103,21010305061_1800265773.html,7.27,7.42
6104,21010305061_1800265903.html,7.56,7.45
6105,21010401002_1800265291.html,7.42,7.48
6106,21010401002_1800265468.html,6.54,7.15
6107,21010401002_1800265813.html,5.96,6.86
6108,21010401002_1800265932.html,5.5,6.59
6109,21010401003_1800265291.html,3.46,2.58
6110,21010401003_1800265329.html,1.71,1.71
6111,21010401003_1800265468.html,1.12,2.07
6112,21010401003_1800265498.html,3.46,2.58
6113,21010401003_1800265786.html,2.21,2.21
6114,21010401003_1800265813.html,1.29,2.0
6115,21010401003_1800265928.html,2.21,2.21
6116,21010401003_1800265929.html,3.46,2.83
6117,21010401003_1800265931.html,1.29,2.0
6118,21010401003_1800265932.html,0.92,1.79
6119,21010401004_1800265291.html,3.83,4.06
6120,21010401004_1800265329.html,4.29,4.29
6121,21010401004_1800265468.html,1.35,3.57
6122,21010401004_1800265494.html,4.29,4.29
6123,21010401004_1800265498.html,5.25,4.77
6124,21010401004_1800265786.html,4.29,4.29
6125,21010401004_1800265787.html,5.25,4.77
6126,21010401004_1800265788.html,2.5,3.97
6127,21010401004_1800265813.html,2.04,3.32
6128,21010401004_1800265928.html,4.29,4.29
6129,21010401004_1800265929.html,5.25,4.77
6130,21010401004_1800265930.html,2.5,3.97
6131,21010401004_1800265931.html,2.92,3.71
6132,21010401004_1800265932.html,0.88,3.16
6133,21010401005_1800265291.html,5.0,4.96
6134,21010401005_1800265329.html,4.92,4.92
6135,21010401005_1800265468.html,5.27,5.07
6136,21010401005_1800265494.html,4.92,4.92
6137,21010401005_1800265787.html,5.67,5.29
6138,21010401005_1800265788.html,5.73,5.45
6139,21010401005_1800265813.html,5.5,5.46
6140,21010401005_1800265929.html,6.17,5.54
6141,21010401005_1800265931.html,5.5,5.58
6142,21010401005_1800265932.html,4.58,5.39
6143,21010401007_1800265291.html,6.38,5.83
6144,21010401007_1800265329.html,5.29,5.29
6145,21010401007_1800265468.html,2.92,4.81
6146,21010401007_1800265494.html,5.29,5.29
6147,21010401007_1800265786.html,5.29,5.29
6148,21010401007_1800265788.html,2.92,4.81
6149,21010401007_1800265813.html,2.75,4.31
6150,21010401007_1800265928.html,5.29,5.29
6151,21010401007_1800265930.html,2.92,4.81
6152,21010401007_1800265932.html,2.29,4.16
6153,21010401008_1800265291.html,6.92,5.48
6154,21010401008_1800265468.html,5.31,5.66
6155,21010401008_1800265494.html,4.79,4.79
6156,21010401008_1800265813.html,3.88,5.22
6157,21010401008_1800265930.html,5.31,5.66
6158,21010401008_1800265932.html,4.21,5.17
6159,21010401009_1800265291.html,4.04,3.69
6160,21010401009_1800265329.html,3.33,3.33
6161,21010401009_1800265468.html,2.42,3.57
6162,21010401009_1800265494.html,3.33,3.33
6163,21010401009_1800265498.html,5.04,4.19
6164,21010401009_1800265786.html,4.83,4.83
6165,21010401009_1800265788.html,2.88,4.22
6166,21010401009_1800265813.html,4.17,4.2
6167,21010401009_1800265928.html,4.83,4.83
6168,21010401009_1800265929.html,5.54,5.19
6169,21010401009_1800265930.html,3.5,4.59
6170,21010401009_1800265931.html,4.92,4.67
6171,21010401009_1800265932.html,1.54,4.06
6172,21010401010_1800265291.html,5.04,5.65
6173,21010401010_1800265329.html,6.25,6.25
6174,21010401010_1800265468.html,6.04,6.41
6175,21010401010_1800265498.html,6.96,6.6
6176,21010401010_1800265788.html,6.04,6.41
6177,21010401010_1800265813.html,3.25,5.63
6178,21010401010_1800265930.html,6.04,6.41
6179,21010401010_1800265931.html,3.75,5.76
6180,21010401010_1800265932.html,2.5,5.11
6181,21010401011_1800265291.html,2.67,2.85
6182,21010401011_1800265329.html,3.04,3.04
6183,21010401011_1800265468.html,2.04,2.57
6184,21010401011_1800265494.html,3.04,3.04
6185,21010401011_1800265786.html,3.04,3.04
6186,21010401011_1800265787.html,2.67,2.85
6187,21010401011_1800265788.html,2.04,2.57
6188,21010401011_1800265813.html,1.17,2.22
6189,21010401011_1800265929.html,3.33,3.19
6190,21010401011_1800265931.html,1.17,2.39
6191,21010401011_1800265932.html,0.92,2.1
6192,21010401013_1800265291.html,2.46,2.71
6193,21010401013_1800265468.html,2.81,2.96
6194,21010401013_1800265498.html,3.13,3.04
6195,21010401013_1800265786.html,3.29,3.29
6196,21010401013_1800265813.html,1.79,2.76
6197,21010401013_1800265932.html,0.88,2.39
6198,21010401015_1800265291.html,7.29,7.27
6199,21010401015_1800265329.html,7.25,7.25
6200,21010401015_1800265468.html,6.73,7.08
6201,21010401015_1800265813.html,4.92,6.55
6202,21010401015_1800265931.html,6.92,7.04
6203,21010401015_1800265932.html,6.17,6.87
6204,21010401016_1800265291.html,1.58,2.5
6205,21010401016_1800265329.html,3.42,3.42
6206,21010401016_1800265468.html,2.0,2.93
6207,21010401016_1800265494.html,4.42,4.42
6208,21010401016_1800265498.html,2.46,3.44
6209,21010401016_1800265786.html,4.42,4.42
6210,21010401016_1800265787.html,2.75,3.58
6211,21010401016_1800265788.html,2.46,3.19
6212,21010401016_1800265813.html,1.79,2.85
6213,21010401016_1800265929.html,2.75,3.58
6214,21010401016_1800265930.html,2.92,3.35
6215,21010401016_1800265931.html,2.29,3.09
6216,21010401016_1800265932.html,0.88,2.66
6217,21010401018_1800265291.html,6.17,6.6
6218,21010401018_1800265468.html,4.58,5.89
6219,21010401018_1800265498.html,6.17,6.6
6220,21010401018_1800265788.html,4.58,5.89
6221,21010401018_1800265813.html,3.79,5.38
6222,21010401018_1800265931.html,3.79,5.38
6223,21010401018_1800265932.html,0.92,4.5
6224,21010401019_1800265291.html,4.17,4.31
6225,21010401019_1800265329.html,4.46,4.46
6226,21010401019_1800265468.html,3.12,4.62
6227,21010401019_1800265494.html,5.21,5.21
6228,21010401019_1800265498.html,5.67,5.44
6229,21010401019_1800265786.html,5.21,5.21
6230,21010401019_1800265788.html,3.12,4.62
6231,21010401019_1800265813.html,3.46,4.34
6232,21010401019_1800265928.html,5.21,5.21
6233,21010401019_1800265930.html,4.04,4.95
6234,21010401019_1800265931.html,5.67,5.12
6235,21010401019_1800265932.html,2.92,4.69
6236,21010401021_1800265291.html,2.38,2.94
6237,21010401021_1800265468.html,3.35,3.58
6238,21010401021_1800265498.html,3.92,3.71
6239,21010401021_1800265786.html,3.5,3.5
6240,21010401021_1800265813.html,2.21,3.24
6241,21010401021_1800265932.html,0.88,2.78
6242,21010401023_1800265291.html,3.5,3.48
6243,21010401023_1800265329.html,3.46,3.46
6244,21010401023_1800265468.html,1.0,2.61
6245,21010401023_1800265786.html,3.79,3.79
